college_player_season_id,cfb_player_id,player,college_team,conference,season,draft_season,draft_round,draft_pick_in_round,draft_overall,position,position_group,defensive_pd,defensive_qb_hur,defensive_sacks,defensive_solo,defensive_td,defensive_tfl,defensive_tot,fumbles_fum,fumbles_lost,fumbles_rec,interceptions_avg,interceptions_int,interceptions_td,interceptions_yds,kickreturns_avg,kickreturns_long,kickreturns_no,kickreturns_td,kickreturns_yds,kicking_fga,kicking_fgm,kicking_long,kicking_pct,kicking_pts,kicking_xpa,kicking_xpm,passing_att,passing_completions,passing_int,passing_pct,passing_td,passing_yds,passing_ypa,puntreturns_avg,puntreturns_long,puntreturns_no,puntreturns_td,puntreturns_yds,punting_in_20,punting_long,punting_no,punting_tb,punting_yds,punting_ypp,receiving_long,receiving_rec,receiving_td,receiving_yds,receiving_ypr,rushing_car,rushing_long,rushing_td,rushing_yds,rushing_ypc
174771_2008,174771,Kyle Wilson,Boise State,Western Athletic,2008,2010,1,29,29,CORNERBACK,DB,,,,,,,,,,,1.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,12.7,90.0,37.0,3.0,470.0,,,,,,,,,,,,,,,,
174771_2009,174771,Kyle Wilson,Boise State,Western Athletic,2009,2010,1,29,29,CORNERBACK,DB,,,,,,,,,,,32.7,3.0,2.0,98.0,16.0,20.0,2.0,0.0,32.0,,,,,,,,,,,,,,,5.3,59.0,47.0,0.0,250.0,,,,,,,,,,,,,,,,
174924_2008,174924,Jorrick Calvin,Troy,Sun Belt,2008,2010,6,32,201,CORNERBACK,DB,,,,,,,,,,,14.5,2.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,6.8,27.0,22.0,0.0,149.0,,,,,,,,,,,,,,,,
175130_2007,175130,Brent Bowden,Virginia Tech,ACC,2007,2010,6,3,172,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,59.0,88.0,0.0,3742.0,42.5,,,,,,,,,,
175130_2008,175130,Brent Bowden,Virginia Tech,ACC,2008,2010,6,3,172,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,69.0,0.0,2785.0,40.4,,,,,,,,,,
175130_2009,175130,Brent Bowden,Virginia Tech,ACC,2009,2010,6,3,172,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,57.0,0.0,2495.0,43.8,,,,,,,,,,
175276_2009,175276,Phillip Dillard,Nebraska,Big 12,2009,2010,4,17,115,INSIDELINEBACKER,LB,,,,,,,,,,,9.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175300_2006,175300,Ndamukong Suh,Nebraska,Big 12,2006,2010,1,2,2,DEFENSIVETACKLE,DL,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175300_2008,175300,Ndamukong Suh,Nebraska,Big 12,2008,2010,1,2,2,DEFENSIVETACKLE,DL,,,,,,,,,,,39.5,2.0,2.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,,,,
175300_2009,175300,Ndamukong Suh,Nebraska,Big 12,2009,2010,1,2,2,DEFENSIVETACKLE,DL,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175344_2008,175344,Kevin Thomas,USC,Pac-10,2008,2010,3,30,94,CORNERBACK,DB,,,,,,,,,,,17.7,3.0,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175398_2007,175398,Walter McFadden,Auburn,SEC,2007,2010,5,7,138,CORNERBACK,DB,,,,,,,,,,,93.0,1.0,1.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175398_2008,175398,Walter McFadden,Auburn,SEC,2008,2010,5,7,138,CORNERBACK,DB,,,,,,,,,,,9.0,2.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175398_2009,175398,Walter McFadden,Auburn,SEC,2009,2010,5,7,138,CORNERBACK,DB,,,,,,,,,,,25.7,6.0,2.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175658_2006,175658,Jonathan Crompton,Tennessee,SEC,2006,2010,5,37,168,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,31.0,2.0,0.47,4.0,401.0,6.1,,,,,,,,,,,,,,,,,16.0,11.0,0.0,18.0,1.1
175658_2007,175658,Jonathan Crompton,Tennessee,SEC,2007,2010,5,37,168,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,2.0,0.583,1.0,97.0,8.1,,,,,,,,,,,,,,,,,4.0,0.0,0.0,-9.0,-2.3
175658_2008,175658,Jonathan Crompton,Tennessee,SEC,2008,2010,5,37,168,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,86.0,5.0,0.515,4.0,889.0,5.3,,,,,,,,,,,,,,,,,37.0,15.0,2.0,27.0,0.7
175658_2009,175658,Jonathan Crompton,Tennessee,SEC,2009,2010,5,37,168,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,224.0,13.0,0.583,27.0,2800.0,7.3,,,,,,,,,,,,,,,,,44.0,13.0,1.0,-52.0,-1.2
175660_2005,175660,Montario Hardesty,Tennessee,SEC,2005,2010,2,27,59,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,0.0,18.0,3.0
175660_2006,175660,Montario Hardesty,Tennessee,SEC,2006,2010,2,27,59,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,0.0,54.0,9.0,107.0,43.0,4.0,384.0,3.6
175660_2007,175660,Montario Hardesty,Tennessee,SEC,2007,2010,2,27,59,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3.0,0.0,25.0,8.3,89.0,26.0,3.0,373.0,4.2
175660_2008,175660,Montario Hardesty,Tennessee,SEC,2008,2010,2,27,59,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,0.0,24.0,6.0,76.0,27.0,6.0,271.0,3.6
175660_2009,175660,Montario Hardesty,Tennessee,SEC,2009,2010,2,27,59,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,47.0,25.0,1.0,302.0,12.1,282.0,43.0,13.0,1345.0,4.8
175772_2006,175772,Colt McCoy,Texas,Big 12,2006,2010,3,21,85,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,217.0,7.0,0.682,29.0,2570.0,8.1,,,,,,,,,,,,,,,,,68.0,33.0,2.0,170.0,2.5
175772_2007,175772,Colt McCoy,Texas,Big 12,2007,2010,3,21,85,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,276.0,18.0,0.651,22.0,3303.0,7.8,,,,,,0.0,32.0,3.0,0.0,80.0,26.7,,,,,,114.0,44.0,4.0,492.0,4.3
175772_2008,175772,Colt McCoy,Texas,Big 12,2008,2010,3,21,85,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0,332.0,8.0,0.767,34.0,3859.0,8.9,,,,,,0.0,44.0,2.0,0.0,69.0,34.5,,,,,,136.0,35.0,11.0,561.0,4.1
175772_2009,175772,Colt McCoy,Texas,Big 12,2009,2010,3,21,85,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,332.0,12.0,0.706,27.0,3521.0,7.5,,,,,,0.0,38.0,4.0,0.0,131.0,32.8,,,,,,129.0,65.0,3.0,348.0,2.7
175825_2009,175825,Dexter Davis,Arizona State,Pac-10,2009,2010,7,29,236,OUTSIDELINEBACKER,LB,,,,,,,,,,,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176126_2006,176126,Eric Decker,Minnesota,Big Ten,2006,2010,3,23,87,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,22.0,22.0,,,,,,,,,,,,39.0,26.0,3.0,378.0,14.5,1.0,5.0,0.0,5.0,5.0
176126_2007,176126,Eric Decker,Minnesota,Big Ten,2007,2010,3,23,87,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,20.0,20.0,4.7,16.0,6.0,0.0,28.0,,,,,,,59.0,67.0,9.0,909.0,13.6,3.0,12.0,0.0,22.0,7.3
176126_2008,176126,Eric Decker,Minnesota,Big Ten,2008,2010,3,23,87,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,75.0,84.0,7.0,1074.0,12.8,11.0,19.0,1.0,87.0,7.9
176126_2009,176126,Eric Decker,Minnesota,Big Ten,2009,2010,3,23,87,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.5,1.0,7.0,3.5,,,,,,,,,,,,53.0,50.0,5.0,758.0,15.2,,,,,
176279_2006,176279,Jim Dray,Stanford,Pac-10,2006,2010,7,26,233,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,1.0,178.0,9.4,,,,,
176279_2007,176279,Jim Dray,Stanford,Pac-10,2007,2010,7,26,233,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,9.0,1.0,116.0,12.9,,,,,
176279_2008,176279,Jim Dray,Stanford,Pac-10,2008,2010,7,26,233,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,2.0,12.0,6.0,,,,,
176279_2009,176279,Jim Dray,Stanford,Pac-10,2009,2010,7,26,233,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,11.0,3.0,149.0,13.5,,,,,
176287_2006,176287,Erik Lorig,Stanford,Pac-10,2006,2010,7,46,253,DEFENSIVEEND,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,0.0,21.0,7.0,,,,,
176392_2006,176392,Brandon LaFell,LSU,SEC,2006,2010,3,14,78,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,5.0,2.0,140.0,28.0,,,,,
176392_2007,176392,Brandon LaFell,LSU,SEC,2007,2010,3,14,78,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,50.0,4.0,656.0,13.1,1.0,18.0,1.0,18.0,18.0
176392_2008,176392,Brandon LaFell,LSU,SEC,2008,2010,3,14,78,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,63.0,8.0,929.0,14.7,2.0,4.0,0.0,6.0,3.0
176392_2009,176392,Brandon LaFell,LSU,SEC,2009,2010,3,14,78,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,57.0,11.0,792.0,13.9,5.0,7.0,0.0,13.0,2.6
176660_2008,176660,Kavell Conner,Clemson,ACC,2008,2010,7,33,240,OUTSIDELINEBACKER,LB,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176949_2007,176949,Richard Gordon,Miami,ACC,2007,2011,6,16,181,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,0.0,8.0,8.0,,,,,
176949_2008,176949,Richard Gordon,Miami,ACC,2008,2011,6,16,181,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,1.0,0.0,13.0,,,,,,,15.0,3.0,0.0,24.0,8.0,,,,,
176949_2010,176949,Richard Gordon,Miami,ACC,2010,2011,6,16,181,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,0.0,30.0,5.0,,,,,
176958_2009,176958,Darryl Sharpton,Miami,ACC,2009,2010,4,4,102,INSIDELINEBACKER,LB,,,,,,,,,,,73.0,1.0,1.0,73.0,11.0,13.0,2.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177261_2006,177261,Kerry Meier,Kansas,Big 12,2006,2010,5,34,165,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,104.0,10.0,0.565,13.0,1193.0,6.5,,,,,,,,,,,,5.0,1.0,0.0,5.0,5.0,99.0,31.0,5.0,344.0,3.5
177261_2007,177261,Kerry Meier,Kansas,Big 12,2007,2010,5,34,165,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,25.0,0.0,0.862,3.0,275.0,9.5,,,,,,0.0,41.0,4.0,0.0,129.0,32.3,39.0,26.0,2.0,274.0,10.5,15.0,40.0,1.0,78.0,5.2
177261_2008,177261,Kerry Meier,Kansas,Big 12,2008,2010,5,34,165,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,1.0,1.0,74.0,24.7,,,,,,,,,,,,68.0,96.0,8.0,1038.0,10.8,2.0,2.0,0.0,-5.0,-2.5
177261_2009,177261,Kerry Meier,Kansas,Big 12,2009,2010,5,34,165,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.667,0.0,70.0,23.3,,,,,,,,,,,,71.0,102.0,8.0,985.0,9.7,2.0,6.0,0.0,-2.0,-1.0
177267_2007,177267,Darrell Stuckey,Kansas,Big 12,2007,2010,4,12,110,SAFETY,DB,,,,,,,,,,,19.0,2.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177267_2008,177267,Darrell Stuckey,Kansas,Big 12,2008,2010,4,12,110,SAFETY,DB,,,,,,,,,,,6.6,5.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177267_2009,177267,Darrell Stuckey,Kansas,Big 12,2009,2010,4,12,110,SAFETY,DB,,,,,,,,,,,0.0,1.0,0.0,0.0,25.6,67.0,14.0,0.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177359_2006,177359,Emmanuel Sanders,SMU,Conference USA,2006,2010,3,18,82,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,46.0,9.0,605.0,13.2,2.0,4.0,0.0,6.0,3.0
177359_2007,177359,Emmanuel Sanders,SMU,Conference USA,2007,2010,3,18,82,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,33.0,25.0,0.0,183.0,,,,,,,54.0,74.0,9.0,889.0,12.0,6.0,8.0,0.0,28.0,4.7
177359_2008,177359,Emmanuel Sanders,SMU,Conference USA,2008,2010,3,18,82,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,16.0,4.0,0.0,19.0,,,,,,,77.0,67.0,9.0,958.0,14.3,,,,,
177359_2009,177359,Emmanuel Sanders,SMU,Conference USA,2009,2010,3,18,82,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,79.0,40.0,1.0,275.0,,,,,,,75.0,98.0,7.0,1339.0,13.7,1.0,6.0,0.0,6.0,6.0
177397_2005,177397,Chris Cook,Virginia,ACC,2005,2010,2,2,34,CORNERBACK,DB,,,,,,,,,,,30.0,1.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177397_2006,177397,Chris Cook,Virginia,ACC,2006,2010,2,2,34,CORNERBACK,DB,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177397_2007,177397,Chris Cook,Virginia,ACC,2007,2010,2,2,34,CORNERBACK,DB,,,,,,,,,,,25.0,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177397_2009,177397,Chris Cook,Virginia,ACC,2009,2010,2,2,34,CORNERBACK,DB,,,,,,,,,,,16.5,4.0,1.0,66.0,16.8,28.0,6.0,0.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177740_2007,177740,Garrett Graham,Wisconsin,Big Ten,2007,2010,4,20,118,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,30.0,4.0,328.0,10.9,,,,,
177740_2008,177740,Garrett Graham,Wisconsin,Big Ten,2008,2010,4,20,118,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,40.0,5.0,540.0,13.5,,,,,
177740_2009,177740,Garrett Graham,Wisconsin,Big Ten,2009,2010,4,20,118,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,51.0,7.0,624.0,12.2,,,,,
178014_2009,178014,C.J. Wilson,East Carolina,Conference USA,2009,2010,7,23,230,DEFENSIVEEND,DL,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178767_2008,178767,Cody Grimm,Virginia Tech,ACC,2008,2010,7,3,210,SAFETY,DB,,,,,,,,,,,10.0,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180299_2006,180299,Rusty Smith,Florida Atlantic,Sun Belt,2006,2010,6,7,176,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,108.0,8.0,0.557,6.0,1285.0,6.6,,,,,,,,,,,,7.0,1.0,0.0,7.0,7.0,25.0,3.0,0.0,-110.0,-4.4
180299_2007,180299,Rusty Smith,Florida Atlantic,Sun Belt,2007,2010,6,7,176,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0,281.0,9.0,0.587,32.0,3688.0,7.7,,,,,,,,,,,,,,,,,39.0,3.0,2.0,-116.0,-3.0
180299_2008,180299,Rusty Smith,Florida Atlantic,Sun Belt,2008,2010,6,7,176,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,234.0,14.0,0.538,24.0,3224.0,7.4,,,,,,,,,,,,,,,,,37.0,18.0,2.0,-82.0,-2.2
180299_2009,180299,Rusty Smith,Florida Atlantic,Sun Belt,2009,2010,6,7,176,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,145.0,5.0,0.573,14.0,1915.0,7.6,,,,,,,,,,,,,,,,,14.0,17.0,1.0,-27.0,-1.9
180714_2007,180714,Matt Dodge,East Carolina,Conference USA,2007,2010,7,14,221,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,80.0,0.0,3307.0,41.3,,,,,,3.0,9.0,0.0,20.0,6.7
180714_2008,180714,Matt Dodge,East Carolina,Conference USA,2008,2010,7,14,221,PUNTER,ST,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,0.0,73.0,73.0,0.0,3207.0,43.9,,,,,,,,,,
180714_2009,180714,Matt Dodge,East Carolina,Conference USA,2009,2010,7,14,221,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,73.0,67.0,0.0,3069.0,45.8,,,,,,2.0,19.0,0.0,17.0,8.5
180823_2006,180823,Mitch Petrus,Arkansas,SEC,2006,2010,5,16,147,OFFENSIVEGUARD,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0
180834_2006,180834,Zoltan Mesko,Michigan,Big Ten,2006,2010,5,19,150,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,50.0,0.0,2079.0,41.6,,,,,,,,,,
180834_2007,180834,Zoltan Mesko,Michigan,Big Ten,2007,2010,5,19,150,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,70.0,0.0,2876.0,41.1,,,,,,,,,,
180834_2008,180834,Zoltan Mesko,Michigan,Big Ten,2008,2010,5,19,150,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,80.0,0.0,3436.0,43.0,,,,,,2.0,13.0,0.0,20.0,10.0
180834_2009,180834,Zoltan Mesko,Michigan,Big Ten,2009,2010,5,19,150,PUNTER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,66.0,52.0,0.0,2312.0,44.5,,,,,,1.0,0.0,0.0,-3.0,-3.0
181058_2006,181058,John Conner,Kentucky,SEC,2006,2010,5,8,139,FULLBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,1.0,21.0,10.5,2.0,4.0,0.0,5.0,2.5
181058_2007,181058,John Conner,Kentucky,SEC,2007,2010,5,8,139,FULLBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,2.0,37.0,5.3,6.0,16.0,2.0,37.0,6.2
181058_2008,181058,John Conner,Kentucky,SEC,2008,2010,5,8,139,FULLBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11.0,0.0,89.0,8.1,15.0,9.0,0.0,47.0,3.1
181058_2009,181058,John Conner,Kentucky,SEC,2009,2010,5,8,139,FULLBACK,RB,,,,,,,,,,,,,,,4.0,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,5.0,1.0,46.0,9.2,31.0,39.0,2.0,158.0,5.1
181680_2006,181680,Trindon Holliday,LSU,SEC,2006,2010,6,28,197,KICKRETURNER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,0.0,6.0,,,,,,,,,,,,14.0,38.0,1.0,172.0,12.3
181680_2007,181680,Trindon Holliday,LSU,SEC,2007,2010,6,28,197,KICKRETURNER,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,3.0,2.0,0.0,3.0,1.5,53.0,33.0,2.0,364.0,6.9
181680_2008,181680,Trindon Holliday,LSU,SEC,2008,2010,6,28,197,KICKRETURNER,ST,,,,,,,,,,,,,,,41.3,49.0,3.0,0.0,124.0,,,,,,,,,,,,,,,10.0,92.0,28.0,1.0,279.0,,,,,,,15.0,2.0,0.0,33.0,16.5,21.0,39.0,0.0,114.0,5.4
181680_2009,181680,Trindon Holliday,LSU,SEC,2009,2010,6,28,197,KICKRETURNER,ST,,,,,,,,,,,,,,,24.4,49.0,22.0,0.0,537.0,,,,,,,,,,,,,,,13.9,87.0,26.0,1.0,362.0,,,,,,,26.0,3.0,0.0,36.0,12.0,27.0,19.0,1.0,126.0,4.7
182303_2007,182303,Roddrick Muckelroy,Texas,Big 12,2007,2010,4,33,131,INSIDELINEBACKER,LB,,,,,,,,,,,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182303_2009,182303,Roddrick Muckelroy,Texas,Big 12,2009,2010,4,33,131,INSIDELINEBACKER,LB,,,,,,,,,,,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183133_2006,183133,Sean Lee,Penn State,Big Ten,2006,2010,2,23,55,INSIDELINEBACKER,LB,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183133_2007,183133,Sean Lee,Penn State,Big Ten,2007,2010,2,23,55,INSIDELINEBACKER,LB,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183133_2009,183133,Sean Lee,Penn State,Big Ten,2009,2010,2,23,55,INSIDELINEBACKER,LB,,,,,,,,,,,13.0,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183137_2008,183137,Josh Hull,Penn State,Big Ten,2008,2010,7,47,254,INSIDELINEBACKER,LB,,,,,,,,,,,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183137_2009,183137,Josh Hull,Penn State,Big Ten,2009,2010,7,47,254,INSIDELINEBACKER,LB,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183221_2007,183221,David Ausberry,USC,Pac-10,2007,2011,7,38,241,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,26.0,2.0,240.0,9.2,,,,,
183221_2008,183221,David Ausberry,USC,Pac-10,2008,2011,7,38,241,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,6.0,1.0,85.0,14.2,,,,,
183221_2009,183221,David Ausberry,USC,Pac-10,2009,2011,7,38,241,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,12.0,0.0,123.0,10.3,,,,,
183221_2010,183221,David Ausberry,USC,Pac-10,2010,2011,7,38,241,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,20.0,4.0,252.0,12.6,2.0,13.0,0.0,14.0,7.0
183222_2006,183222,Allen Bradford,USC,Pac-10,2006,2011,6,22,187,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,1.0,33.0,11.0,13.0,11.0,1.0,42.0,3.2
183222_2007,183222,Allen Bradford,USC,Pac-10,2007,2011,6,22,187,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,2.0,23.0,7.7,15.0,6.0,1.0,24.0,1.6
183222_2008,183222,Allen Bradford,USC,Pac-10,2008,2011,6,22,187,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,0.0,44.0,11.0,14.0,15.0,1.0,57.0,4.1
183222_2009,183222,Allen Bradford,USC,Pac-10,2009,2011,6,22,187,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,2.0,2.0,115.0,43.0,8.0,668.0,5.8
